number,position,Q1,Q2,Q3,driverId,constructorId,season,round
19,7,1:36.993,1:36.258,1:35.998,ricciardo,toro_rosso,2013,3
5,8,1:36.667,1:35.784,2:05.673,button,mclaren,2013,3
1,9,1:36.537,1:35.343,,vettel,red_bull,2013,3
11,10,1:36.985,1:36.261,,hulkenberg,sauber,2013,3
14,11,1:37.478,1:36.287,,resta,force_india,2013,3
6,12,1:36.952,1:36.314,,perez,mclaren,2013,3
15,13,1:37.349,1:36.405,,sutil,force_india,2013,3
2,14,1:36.148,1:36.679,,webber,red_bull,2013,3
16,15,1:37.281,1:37.139,,maldonado,williams,2013,3
18,16,1:37.508,1:37.199,,vergne,toro_rosso,2013,3
17,17,1:37.769,,,bottas,williams,2013,3
12,18,1:37.990,,,gutierrez,sauber,2013,3
22,19,1:38.780,,,jules_bianchi,marussia,2013,3
23,20,1:39.537,,,chilton,marussia,2013,3
20,21,1:39.614,,,pic,caterham,2013,3
21,22,1:39.660,,,garde,caterham,2013,3
9,1,1:32.799,1:32.671,1:33.431,trulli,toyota,2009,4
10,2,1:33.165,1:32.613,1:33.712,glock,toyota,2009,4
15,3,1:32.680,1:32.474,1:34.015,vettel,red_bull,2009,4
22,4,1:32.978,1:32.842,1:34.044,button,brawn,2009,4
1,5,1:32.851,1:32.877,1:34.196,hamilton,mclaren,2009,4
23,6,1:33.116,1:32.842,1:34.239,barrichello,brawn,2009,4
7,7,1:33.627,1:32.860,1:34.578,alonso,renault,2009,4
3,8,1:33.297,1:33.014,1:34.818,massa,ferrari,2009,4
16,9,1:33.672,1:33.166,1:35.134,rosberg,williams,2009,4
4,10,1:33.117,1:32.827,1:35.380,raikkonen,ferrari,2009,4
2,11,1:33.479,1:33.242,,kovalainen,mclaren,2009,4
17,12,1:33.221,1:33.348,,nakajima,williams,2009,4
5,13,1:33.495,1:33.487,,kubica,bmw_sauber,2009,4
6,14,1:33.377,1:33.562,,heidfeld,bmw_sauber,2009,4
8,15,1:33.608,1:33.941,,piquet_jr,renault,2009,4
20,16,1:33.722,,,sutil,force_india,2009,4
12,17,1:33.753,,,buemi,toro_rosso,2009,4
21,18,1:33.910,,,fisichella,force_india,2009,4
14,19,1:34.038,,,webber,red_bull,2009,4
11,20,1:34.159,,,bourdais,toro_rosso,2009,4
5,1,1:34.493,1:34.038,1:33.194,vettel,ferrari,2017,4
7,2,1:34.953,1:33.663,1:33.253,raikkonen,ferrari,2017,4
77,3,1:34.041,1:33.264,1:33.289,bottas,mercedes,2017,4
44,4,1:34.409,1:33.760,1:33.767,hamilton,mercedes,2017,4
3,5,1:35.560,1:35.483,1:34.905,ricciardo,red_bull,2017,4
19,6,1:35.828,1:35.049,1:35.110,massa,williams,2017,4
33,7,1:35.301,1:35.221,1:35.161,max_verstappen,red_bull,2017,4
27,8,1:35.507,1:35.328,1:35.285,hulkenberg,renault,2017,4
11,9,1:36.185,1:35.513,1:35.337,perez,force_india,2017,4
31,10,1:35.372,1:35.729,1:35.430,ocon,force_india,2017,4
55,11,1:35.827,1:35.948,,sainz,toro_rosso,2017,4
18,12,1:36.279,1:35.964,,stroll,williams,2017,4
26,13,1:35.984,1:35.968,,kvyat,toro_rosso,2017,4
20,14,1:36.408,1:36.017,,kevin_magnussen,haas,2017,4
14,15,1:36.353,1:36.660,,alonso,mclaren,2017,4
30,16,1:36.462,,,jolyon_palmer,renault,2017,4
2,17,1:37.070,,,vandoorne,mclaren,2017,4
94,18,1:37.332,,,wehrlein,sauber,2017,4
9,19,1:37.507,,,ericsson,sauber,2017,4
8,20,1:37.620,,,grosjean,haas,2017,4
6,1,1:41.308,1:41.459,1:40.480,rosberg,mercedes,2014,19
44,2,1:41.207,1:40.920,1:40.866,hamilton,mercedes,2014,19
77,3,1:42.346,1:41.376,1:41.025,bottas,williams,2014,19
19,4,1:41.475,1:41.144,1:41.119,massa,williams,2014,19
26,5,1:42.302,1:42.082,1:41.908,kvyat,toro_rosso,2014,19
22,6,1:42.137,1:41.875,1:41.964,button,mclaren,2014,19
7,7,1:42.439,1:42.168,1:42.236,raikkonen,ferrari,2014,19
14,8,1:42.467,1:41.940,1:42.866,alonso,ferrari,2014,19
20,9,1:42.104,1:42.198,,kevin_magnussen,mclaren,2014,19
25,10,1:42.413,1:42.207,,vergne,toro_rosso,2014,19
11,11,1:42.654,1:42.239,,perez,force_india,2014,19
27,12,1:42.444,1:42.384,,hulkenberg,force_india,2014,19
99,13,1:42.746,1:43.074,,sutil,sauber,2014,19
8,14,1:42.768,,,grosjean,lotus_f1,2014,19
21,15,1:42.819,,,gutierrez,sauber,2014,19
13,16,1:42.860,,,maldonado,lotus_f1,2014,19
10,17,1:44.540,,,kobayashi,caterham,2014,19
46,18,1:45.095,,,stevens,caterham,2014,19
1,1,1:39.873,1:39.695,1:40.948,hamilton,mclaren,2009,17
15,2,1:40.666,1:39.984,1:41.615,vettel,red_bull,2009,17
14,3,1:40.667,1:40.272,1:41.726,webber,red_bull,2009,17
23,4,1:40.574,1:40.421,1:41.786,barrichello,brawn,2009,17
22,5,1:40.378,1:40.148,1:41.892,button,brawn,2009,17
9,6,1:40.517,1:40.373,1:41.897,trulli,toyota,2009,17
5,7,1:40.520,1:40.545,1:41.992,kubica,bmw_sauber,2009,17
6,8,1:40.558,1:40.635,1:42.343,heidfeld,bmw_sauber,2009,17
16,9,1:40.842,1:40.661,1:42.583,rosberg,williams,2009,17
12,10,1:40.908,1:40.430,1:42.713,buemi,toro_rosso,2009,17
4,11,1:41.100,1:40.726,,raikkonen,ferrari,2009,17
10,12,1:41.035,1:40.777,,kobayashi,toyota,2009,17
2,13,1:40.808,1:40.983,,kovalainen,mclaren,2009,17
17,14,1:41.096,1:41.148,,nakajima,williams,2009,17
11,15,1:41.503,1:41.689,,alguersuari,toro_rosso,2009,17
7,16,1:41.667,,,alonso,renault,2009,17
21,17,1:41.701,,,liuzzi,force_india,2009,17
20,18,1:41.836,,,sutil,force_india,2009,17
8,19,1:41.950,,,grosjean,renault,2009,17
3,20,1:42.184,,,fisichella,ferrari,2009,17
5,1,1:28.988,1:28.174,1:27.064,vettel,ferrari,2019,17
16,2,1:28.405,1:28.179,1:27.253,leclerc,ferrari,2019,17
77,3,1:28.896,1:27.688,1:27.293,bottas,mercedes,2019,17
44,4,1:28.735,1:27.826,1:27.302,hamilton,mercedes,2019,17
33,5,1:28.754,1:28.499,1:27.851,max_verstappen,red_bull,2019,17
23,6,1:29.351,1:28.156,1:27.851,albon,red_bull,2019,17
55,7,1:29.018,1:28.577,1:28.304,sainz,mclaren,2019,17
4,8,1:28.873,1:28.571,1:28.464,norris,mclaren,2019,17
10,9,1:29.411,1:28.779,1:28.836,gasly,toro_rosso,2019,17
8,10,1:29.572,1:29.144,1:29.341,grosjean,haas,2019,17
99,11,1:29.604,1:29.254,,giovinazzi,alfa,2019,17
18,12,1:29.594,1:29.345,,stroll,racing_point,2019,17
7,13,1:29.636,1:29.358,,raikkonen,alfa,2019,17
26,14,1:29.723,1:29.563,,kvyat,toro_rosso,2019,17
27,15,1:29.619,1:30.112,,hulkenberg,renault,2019,17
3,16,1:29.822,,,ricciardo,renault,2019,17
11,17,1:30.344,,,perez,racing_point,2019,17
63,18,1:30.364,,,russell,williams,2019,17
20,19,,,,kevin_magnussen,haas,2019,17
88,20,,,,kubica,williams,2019,17
6,1,1:15.035,1:14.462,1:13.826,webber,red_bull,2010,6
11,2,1:15.045,1:14.549,1:14.120,kubica,renault,2010,6
5,3,1:15.110,1:14.568,1:14.227,vettel,red_bull,2010,6
7,4,1:14.757,1:14.405,1:14.283,massa,ferrari,2010,6
2,5,1:15.676,1:14.527,1:14.432,hamilton,mclaren,2010,6
4,6,1:15.188,1:14.375,1:14.544,rosberg,mercedes,2010,6
3,7,1:15.649,1:14.691,1:14.590,michael_schumacher,mercedes,2010,6
1,8,1:15.623,1:15.150,1:14.637,button,mclaren,2010,6
9,9,1:15.590,1:15.083,1:14.901,barrichello,williams,2010,6
15,10,1:15.397,1:15.061,1:15.170,liuzzi,force_india,2010,6
10,11,1:16.030,1:15.317,,hulkenberg,williams,2010,6
14,12,1:15.445,1:15.318,,sutil,force_india,2010,6
16,13,1:15.961,1:15.413,,buemi,toro_rosso,2010,6
12,14,1:15.482,1:15.576,,petrov,renault,2010,6
22,15,1:15.908,1:15.692,,rosa,sauber,2010,6
23,16,1:16.175,1:15.992,,kobayashi,sauber,2010,6
17,17,1:16.021,1:16.176,,alguersuari,toro_rosso,2010,6
19,18,1:17.094,,,kovalainen,lotus_racing,2010,6
18,19,1:17.134,,,trulli,lotus_racing,2010,6
24,20,1:17.377,,,glock,virgin,2010,6
25,21,1:17.864,,,grassi,virgin,2010,6
21,22,1:18.509,,,bruno_senna,hrt,2010,6
20,23,1:19.559,,,chandhok,hrt,2010,6
8,24,,,,alonso,ferrari,2010,6
77,1,1:16.979,1:15.924,1:15.406,bottas,mercedes,2019,5
44,2,1:17.292,1:16.038,1:16.040,hamilton,mercedes,2019,5
5,3,1:17.425,1:16.667,1:16.272,vettel,ferrari,2019,5
33,4,1:17.244,1:16.726,1:16.357,max_verstappen,red_bull,2019,5
16,5,1:17.388,1:16.714,1:16.588,leclerc,ferrari,2019,5
10,6,1:17.862,1:16.932,1:16.708,gasly,red_bull,2019,5
8,7,1:18.042,1:17.066,1:16.911,grosjean,haas,2019,5
20,8,1:17.669,1:17.272,1:16.922,kevin_magnussen,haas,2019,5
26,9,1:17.914,1:17.243,1:17.573,kvyat,toro_rosso,2019,5
3,10,1:18.385,1:17.299,1:18.106,ricciardo,renault,2019,5
4,11,1:17.611,1:17.338,,norris,mclaren,2019,5
23,12,1:17.796,1:17.445,,albon,toro_rosso,2019,5
55,13,1:17.760,1:17.599,,sainz,mclaren,2019,5
7,14,1:18.132,1:17.788,,raikkonen,alfa,2019,5
11,15,1:18.286,1:17.886,,perez,racing_point,2019,5
27,16,1:18.404,,,hulkenberg,renault,2019,5
18,17,1:18.471,,,stroll,racing_point,2019,5
99,18,1:18.664,,,giovinazzi,alfa,2019,5
63,19,1:19.072,,,russell,williams,2019,5
88,20,1:20.254,,,kubica,williams,2019,5
8,1,1:37.044,,,alonso,renault,2003,2
7,2,1:37.217,,,trulli,renault,2003,2
1,3,1:37.393,,,michael_schumacher,ferrari,2003,2
5,4,1:37.454,,,coulthard,mclaren,2003,2
2,5,1:37.579,,,barrichello,ferrari,2003,2
9,6,1:37.766,,,heidfeld,sauber,2003,2
6,7,1:37.858,,,raikkonen,mclaren,2003,2
3,8,1:37.974,,,montoya,williams,2003,2
17,9,1:38.073,,,button,bar,2003,2
20,10,1:38.094,,,panis,toyota,2003,2
21,11,1:38.097,,,matta,toyota,2003,2
16,12,1:38.289,,,villeneuve,bar,2003,2
10,13,1:38.291,,,frentzen,sauber,2003,2
11,14,1:38.416,,,fisichella,jordan,2003,2
15,15,1:38.516,,,pizzonia,jaguar,2003,2
14,16,1:38.624,,,webber,jaguar,2003,2
4,17,1:38.789,,,ralf_schumacher,williams,2003,2
19,18,1:40.417,,,verstappen,minardi,2003,2
18,19,1:40.599,,,wilson,minardi,2003,2
12,20,1:40.910,,,firman,jordan,2003,2
77,1,1:32.964,1:32.744,1:31.387,bottas,mercedes,2018,16
44,2,1:32.410,1:32.595,1:31.532,hamilton,mercedes,2018,16
5,3,1:33.476,1:33.045,1:31.943,vettel,ferrari,2018,16
7,4,1:33.341,1:33.065,1:32.237,raikkonen,ferrari,2018,16
20,5,1:34.078,1:33.747,1:33.181,kevin_magnussen,haas,2018,16
31,6,1:34.290,1:33.596,1:33.413,ocon,force_india,2018,16
16,7,1:33.924,1:33.488,1:33.419,leclerc,sauber,2018,16
11,8,1:34.084,1:33.923,1:33.563,perez,force_india,2018,16
8,9,1:34.022,1:33.517,1:33.704,grosjean,haas,2018,16
9,10,1:34.170,1:33.995,1:35.196,ericsson,sauber,2018,16
33,11,1:33.048,,,max_verstappen,red_bull,2018,16
3,12,1:33.247,,,ricciardo,red_bull,2018,16
10,13,1:34.383,,,gasly,toro_rosso,2018,16
55,14,1:34.626,,,sainz,renault,2018,16
27,15,1:34.655,,,hulkenberg,renault,2018,16
28,16,1:35.037,,,brendon_hartley,toro_rosso,2018,16
14,17,1:35.504,,,alonso,mclaren,2018,16
35,18,1:35.612,,,sirotkin,williams,2018,16
2,19,1:35.977,,,vandoorne,mclaren,2018,16
28,20,1:36.437,,,stroll,williams,2018,16
22,1,1:18.071,1:17.462,1:18.404,hamilton,mclaren,2008,16
1,2,1:18.160,1:17.733,1:18.644,raikkonen,ferrari,2008,16
23,3,1:18.220,1:17.360,1:18.821,kovalainen,mclaren,2008,16
5,4,1:18.290,1:17.871,1:18.852,alonso,renault,2008,16
2,5,1:18.110,1:17.287,1:18.874,massa,ferrari,2008,16
4,6,1:18.684,1:17.931,1:18.979,kubica,bmw_sauber,2008,16
11,7,1:18.501,1:17.541,1:19.026,trulli,toyota,2008,16
12,8,1:17.945,1:17.670,1:19.118,glock,toyota,2008,16
15,9,1:18.559,1:17.714,1:19.638,vettel,toro_rosso,2008,16
14,10,1:18.593,1:18.102,1:20.167,bourdais,toro_rosso,2008,16
9,11,1:18.303,1:18.187,,coulthard,red_bull,2008,16
6,12,1:18.300,1:18.274,,piquet_jr,renault,2008,16
10,13,1:18.372,1:18.354,,webber,red_bull,2008,16
8,14,1:18.640,1:18.594,,nakajima,williams,2008,16
7,15,1:18.740,1:18.672,,rosberg,williams,2008,16
3,16,1:18.835,,,heidfeld,bmw_sauber,2008,16
17,17,1:18.882,,,barrichello,honda,2008,16
16,18,1:19.100,,,button,honda,2008,16
20,19,1:19.163,,,sutil,force_india,2008,16
21,20,1:19.910,,,fisichella,force_india,2008,16
17,1,1:46.106,,,ralf_schumacher,toyota,2005,18
3,2,1:46.141,,,button,bar,2005,18
6,3,1:46.276,,,fisichella,renault,2005,18
15,4,1:46.464,,,klien,red_bull,2005,18
4,5,1:46.841,,,sato,bar,2005,18
14,6,1:46.892,,,coulthard,red_bull,2005,18
7,7,1:47.233,,,webber,williams,2005,18
11,8,1:47.440,,,villeneuve,sauber,2005,18
2,9,1:48.248,,,barrichello,ferrari,2005,18
12,10,1:48.278,,,massa,sauber,2005,18
19,11,1:48.718,,,karthikeyan,jordan,2005,18
8,12,1:48.898,,,pizzonia,williams,2005,18
21,13,1:50.843,,,albers,minardi,2005,18
1,14,1:52.676,,,michael_schumacher,ferrari,2005,18
20,15,1:52.894,,,doornbos,minardi,2005,18
5,16,1:54.667,,,alonso,renault,2005,18
9,17,2:02.309,,,raikkonen,mclaren,2005,18
10,18,,,,montoya,mclaren,2005,18
16,19,,,,trulli,toyota,2005,18
18,20,,,,monteiro,jordan,2005,18
44,1,1:31.699,1:42.890,1:44.231,hamilton,mercedes,2014,1
3,2,1:30.775,1:42.295,1:44.548,ricciardo,red_bull,2014,1
6,3,1:32.564,1:42.264,1:44.595,rosberg,mercedes,2014,1
20,4,1:30.949,1:43.247,1:45.745,kevin_magnussen,mclaren,2014,1
14,5,1:31.388,1:42.805,1:45.819,alonso,ferrari,2014,1
25,6,1:33.488,1:43.849,1:45.864,vergne,toro_rosso,2014,1
27,7,1:33.893,1:43.658,1:46.030,hulkenberg,force_india,2014,1
26,8,1:33.777,1:44.331,1:47.368,kvyat,toro_rosso,2014,1
19,9,1:31.228,1:44.242,1:48.079,massa,williams,2014,1
77,10,1:31.601,1:43.852,1:48.147,bottas,williams,2014,1
22,11,1:31.396,1:44.437,,button,mclaren,2014,1
7,12,1:32.439,1:44.494,,raikkonen,ferrari,2014,1
1,13,1:31.931,1:44.688,,vettel,red_bull,2014,1
99,14,1:33.673,1:45.655,,sutil,sauber,2014,1
10,15,1:34.274,1:45.867,,kobayashi,caterham,2014,1
11,16,1:34.141,1:47.293,,perez,force_india,2014,1
4,17,1:34.293,,,chilton,marussia,2014,1
17,18,1:34.794,,,jules_bianchi,marussia,2014,1
21,19,1:35.117,,,gutierrez,sauber,2014,1
9,20,1:35.157,,,ericsson,caterham,2014,1
8,21,1:36.993,,,grosjean,lotus_f1,2014,1
13,22,,,,maldonado,lotus_f1,2014,1
6,1,1:11.746,1:12.213,1:11.282,rosberg,mercedes,2015,18
44,2,1:11.682,1:11.665,1:11.360,hamilton,mercedes,2015,18
5,3,1:12.240,1:11.928,1:11.804,vettel,ferrari,2015,18
77,4,1:12.934,1:12.374,1:12.085,bottas,williams,2015,18
7,5,1:12.185,1:12.243,1:12.144,raikkonen,ferrari,2015,18
27,6,1:12.595,1:12.485,1:12.265,hulkenberg,force_india,2015,18
26,7,1:12.730,1:12.527,1:12.322,kvyat,red_bull,2015,18
19,8,1:12.980,1:12.858,1:12.415,massa,williams,2015,18
3,9,1:12.639,1:12.825,1:12.417,ricciardo,red_bull,2015,18
33,10,1:12.824,1:12.712,1:12.739,max_verstappen,toro_rosso,2015,18
12,11,1:13.111,1:12.989,,nasr,sauber,2015,18
55,12,1:13.267,1:13.045,,sainz,toro_rosso,2015,18
11,13,1:13.140,1:13.147,,perez,force_india,2015,18
9,14,1:13.346,1:13.233,,ericsson,sauber,2015,18
8,15,1:13.056,1:13.913,,grosjean,lotus_f1,2015,18
13,16,1:13.385,,,maldonado,lotus_f1,2015,18
22,17,1:13.425,,,button,mclaren,2015,18
53,18,1:16.151,,,rossi,marussia,2015,18
28,19,1:16.283,,,stevens,marussia,2015,18
14,20,,,,alonso,mclaren,2015,18
1,1,1:16.059,1:15.431,1:15.726,alonso,mclaren,2007,5
2,2,1:15.685,1:15.479,1:15.905,hamilton,mclaren,2007,5
5,3,1:16.786,1:16.034,1:15.967,massa,ferrari,2007,5
3,4,1:17.596,1:16.054,1:16.285,fisichella,renault,2007,5
16,5,1:16.870,1:16.100,1:16.439,rosberg,williams,2007,5
15,6,1:17.816,1:16.420,1:16.784,webber,red_bull,2007,5
9,7,1:17.385,1:15.733,1:16.832,heidfeld,bmw_sauber,2007,5
10,8,1:17.584,1:15.576,1:16.955,kubica,bmw_sauber,2007,5
8,9,1:17.244,1:16.454,1:17.498,barrichello,honda,2007,5
7,10,1:17.297,1:16.457,1:17.939,button,honda,2007,5
17,11,1:17.874,1:16.662,,wurz,williams,2007,5
18,12,1:16.720,1:16.703,,liuzzi,toro_rosso,2007,5
14,13,1:17.204,1:16.319,,coulthard,red_bull,2007,5
12,14,1:17.686,1:16.988,,trulli,toyota,2007,5
4,15,1:17.836,1:17.125,,kovalainen,renault,2007,5
6,16,1:16.251,,,raikkonen,ferrari,2007,5
23,17,1:18.250,,,davidson,super_aguri,2007,5
19,18,1:18.390,,,speed,toro_rosso,2007,5
20,19,1:18.418,,,sutil,spyker,2007,5
11,20,1:18.539,,,ralf_schumacher,toyota,2007,5
22,21,1:18.554,,,sato,super_aguri,2007,5
21,22,,,,albers,spyker,2007,5
44,1,1:22.824,1:22.051,1:21.164,hamilton,mercedes,2018,1
7,2,1:23.096,1:22.507,1:21.828,raikkonen,ferrari,2018,1
5,3,1:23.348,1:21.944,1:21.838,vettel,ferrari,2018,1
33,4,1:23.483,1:22.416,1:21.879,max_verstappen,red_bull,2018,1
3,5,1:23.494,1:22.897,1:22.152,ricciardo,red_bull,2018,1
20,6,1:23.909,1:23.300,1:23.187,kevin_magnussen,haas,2018,1
8,7,1:23.671,1:23.468,1:23.339,grosjean,haas,2018,1
27,8,1:23.782,1:23.544,1:23.532,hulkenberg,renault,2018,1
55,9,1:23.529,1:23.061,1:23.577,sainz,renault,2018,1
77,10,1:23.686,1:22.089,,bottas,mercedes,2018,1
14,11,1:23.597,1:23.692,,alonso,mclaren,2018,1
2,12,1:24.073,1:23.853,,vandoorne,mclaren,2018,1
11,13,1:24.344,1:24.005,,perez,force_india,2018,1
18,14,1:24.464,1:24.230,,stroll,williams,2018,1
31,15,1:24.503,1:24.786,,ocon,force_india,2018,1
28,16,1:24.532,,,brendon_hartley,toro_rosso,2018,1
9,17,1:24.556,,,ericsson,sauber,2018,1
16,18,1:24.636,,,leclerc,sauber,2018,1
35,19,1:24.922,,,sirotkin,williams,2018,1
10,20,1:25.295,,,gasly,toro_rosso,2018,1
1,1,1:37.468,1:35.934,1:34.870,vettel,red_bull,2011,2
3,2,1:36.861,1:35.852,1:34.974,hamilton,mclaren,2011,2
2,3,1:37.924,1:36.080,1:35.179,webber,red_bull,2011,2
4,4,1:37.033,1:35.569,1:35.200,button,mclaren,2011,2
5,5,1:36.897,1:36.320,1:35.802,alonso,ferrari,2011,2
9,6,1:37.224,1:36.811,1:36.124,heidfeld,renault,2011,2
6,7,1:36.744,1:36.557,1:36.251,massa,ferrari,2011,2
10,8,1:37.210,1:36.642,1:36.324,petrov,renault,2011,2
8,9,1:37.316,1:36.388,1:36.809,rosberg,mercedes,2011,2
16,10,1:36.994,1:36.691,1:36.820,kobayashi,sauber,2011,2
7,11,1:36.904,1:37.035,,michael_schumacher,mercedes,2011,2
18,12,1:37.693,1:37.160,,buemi,toro_rosso,2011,2
19,13,1:37.677,1:37.347,,alguersuari,toro_rosso,2011,2
15,14,1:38.045,1:37.370,,resta,force_india,2011,2
11,15,1:38.163,1:37.496,,barrichello,williams,2011,2
17,16,1:37.759,1:37.528,,perez,sauber,2011,2
14,17,1:37.693,1:37.593,,sutil,force_india,2011,2
12,18,1:38.276,,,maldonado,williams,2011,2
20,19,1:38.645,,,kovalainen,lotus_racing,2011,2
21,20,1:38.791,,,trulli,lotus_racing,2011,2
24,21,1:40.648,,,glock,virgin,2011,2
25,22,1:41.001,,,ambrosio,virgin,2011,2
23,23,1:41.549,,,liuzzi,hrt,2011,2
22,24,1:42.574,,,karthikeyan,hrt,2011,2
5,1,1:33.310,1:32.025,1:31.431,michael_schumacher,ferrari,2006,1
6,2,1:33.579,1:32.014,1:31.478,massa,ferrari,2006,1
12,3,1:32.603,1:32.025,1:31.549,button,honda,2006,1
1,4,1:32.433,1:31.215,1:31.702,alonso,renault,2006,1
4,5,1:33.233,1:31.487,1:32.164,montoya,mclaren,2006,1
11,6,1:33.922,1:32.322,1:32.579,barrichello,honda,2006,1
9,7,1:33.454,1:32.309,1:33.006,webber,williams,2006,1
15,8,1:34.308,1:32.106,1:33.112,klien,red_bull,2006,1
2,9,1:32.934,1:31.831,1:33.496,fisichella,renault,2006,1
16,10,1:33.374,1:31.958,1:33.926,heidfeld,bmw_sauber,2006,1
17,11,1:33.882,1:32.456,,villeneuve,bmw_sauber,2006,1
10,12,1:32.945,1:32.620,,rosberg,williams,2006,1
14,13,1:33.678,1:32.850,,coulthard,red_bull,2006,1
8,14,1:33.987,1:33.066,,trulli,toyota,2006,1
20,15,1:34.439,1:33.416,,liuzzi,toro_rosso,2006,1
21,16,1:33.995,1:34.606,,speed,toro_rosso,2006,1
7,17,1:34.702,,,ralf_schumacher,toyota,2006,1
19,18,1:35.724,,,albers,mf1,2006,1
18,19,1:35.900,,,monteiro,mf1,2006,1
22,20,1:37.411,,,sato,super_aguri,2006,1
23,21,1:40.270,,,ide,super_aguri,2006,1
3,22,,,,raikkonen,mclaren,2006,1
6,1,1:26.490,1:25.166,1:24.681,rosberg,mercedes,2015,5
44,2,1:26.382,1:25.740,1:24.948,hamilton,mercedes,2015,5
5,3,1:27.534,1:26.167,1:25.458,vettel,ferrari,2015,5
77,4,1:27.262,1:26.197,1:25.694,bottas,williams,2015,5
55,5,1:26.773,1:26.475,1:26.136,sainz,toro_rosso,2015,5
33,6,1:27.393,1:26.441,1:26.249,max_verstappen,toro_rosso,2015,5
7,7,1:26.637,1:26.016,1:26.414,raikkonen,ferrari,2015,5
26,8,1:27.833,1:26.889,1:26.629,kvyat,red_bull,2015,5
19,9,1:27.165,1:26.147,1:26.757,massa,williams,2015,5
3,10,1:27.611,1:26.692,1:26.770,ricciardo,red_bull,2015,5
8,11,1:27.383,1:27.375,,grosjean,lotus_f1,2015,5
13,12,1:27.281,1:27.450,,maldonado,lotus_f1,2015,5
14,13,1:27.941,1:27.760,,alonso,mclaren,2015,5
22,14,1:27.813,1:27.854,,button,mclaren,2015,5
12,15,1:27.625,1:28.005,,nasr,sauber,2015,5
9,16,1:28.112,,,ericsson,sauber,2015,5
27,17,1:28.365,,,hulkenberg,force_india,2015,5
11,18,1:28.442,,,perez,force_india,2015,5
28,19,1:31.200,,,stevens,manor,2015,5
98,20,1:32.038,,,merhi,manor,2015,5
44,1,1:36.009,1:34.660,1:35.554,hamilton,mercedes,2017,13
33,2,1:37.344,1:36.113,1:36.702,max_verstappen,red_bull,2017,13
3,3,1:38.304,1:37.313,1:36.841,ricciardo,red_bull,2017,13
18,4,1:37.653,1:37.002,1:37.032,stroll,williams,2017,13
31,5,1:38.775,1:37.580,1:37.719,ocon,force_india,2017,13
77,6,1:35.716,1:35.396,1:37.833,bottas,mercedes,2017,13
7,7,1:38.235,1:37.031,1:37.987,raikkonen,ferrari,2017,13
5,8,1:37.198,1:36.223,1:38.064,vettel,ferrari,2017,13
19,9,1:38.338,1:37.456,1:38.251,massa,williams,2017,13
2,10,1:38.767,1:37.471,1:39.157,vandoorne,mclaren,2017,13
11,11,1:38.511,1:37.582,,perez,force_india,2017,13
27,12,1:39.242,1:38.059,,hulkenberg,renault,2017,13
14,13,1:39.134,1:38.202,,alonso,mclaren,2017,13
26,14,1:39.183,1:38.245,,kvyat,toro_rosso,2017,13
55,15,1:39.788,1:38.526,,sainz,toro_rosso,2017,13
20,16,1:40.489,,,kevin_magnussen,haas,2017,13
30,17,1:40.646,,,jolyon_palmer,renault,2017,13
9,18,1:41.732,,,ericsson,sauber,2017,13
94,19,1:41.875,,,wehrlein,sauber,2017,13
8,20,1:43.355,,,grosjean,haas,2017,13
1,1,1:21.718,1:21.356,1:21.997,alonso,mclaren,2007,13
2,2,1:21.956,1:21.746,1:22.034,hamilton,mclaren,2007,13
5,3,1:22.309,1:21.993,1:22.549,massa,ferrari,2007,13
9,4,1:23.107,1:22.466,1:23.174,heidfeld,bmw_sauber,2007,13
6,5,1:22.673,1:22.369,1:23.183,raikkonen,ferrari,2007,13
10,6,1:23.088,1:22.400,1:23.446,kubica,bmw_sauber,2007,13
4,7,1:23.505,1:23.134,1:24.102,kovalainen,renault,2007,13
16,8,1:23.333,1:22.748,1:24.382,rosberg,williams,2007,13
12,9,1:23.724,1:23.107,1:24.555,trulli,toyota,2007,13
7,10,1:23.639,1:23.021,1:25.165,button,honda,2007,13
15,11,1:23.575,1:23.166,,webber,red_bull,2007,13
8,12,1:23.474,1:23.176,,barrichello,honda,2007,13
17,13,1:23.739,1:23.209,,wurz,williams,2007,13
23,14,1:23.646,1:23.274,,davidson,super_aguri,2007,13
3,15,1:23.559,1:23.325,,fisichella,renault,2007,13
19,16,1:23.578,1:23.351,,vettel,toro_rosso,2007,13
22,17,1:23.749,,,sato,super_aguri,2007,13
11,18,1:23.787,,,ralf_schumacher,toyota,2007,13
18,19,1:23.886,,,liuzzi,toro_rosso,2007,13
14,20,1:24.019,,,coulthard,red_bull,2007,13
20,21,1:24.699,,,sutil,spyker,2007,13
21,22,1:25.084,,,yamamoto,spyker,2007,13
44,1,1:08.464,1:07.795,1:07.281,hamilton,mercedes,2018,20
5,2,1:08.452,1:07.776,1:07.374,vettel,ferrari,2018,20
77,3,1:08.492,1:07.727,1:07.441,bottas,mercedes,2018,20
7,4,1:08.452,1:08.028,1:07.456,raikkonen,ferrari,2018,20
33,5,1:08.205,1:08.017,1:07.778,max_verstappen,red_bull,2018,20
3,6,1:08.544,1:08.055,1:07.780,ricciardo,red_bull,2018,20
9,7,1:08.754,1:08.579,1:08.296,ericsson,sauber,2018,20
16,8,1:08.667,1:08.335,1:08.492,leclerc,sauber,2018,20
8,9,1:08.735,1:08.239,1:08.517,grosjean,haas,2018,20
10,10,1:09.046,1:08.616,1:09.029,gasly,toro_rosso,2018,20
